Type,Content,Username,User Reputation,Upvotes,Is Moderator,Creation Date
Comment on Answer,"@KevinB I appreciate the replies. Seems you pulled that how to title out of context, the context being what I clarified with ""Best practices"", thus in the context of writing q&a on SO and in reply to Cerbrus' comment about dishonest users. An issue that isn't new or unique to this situation. People not reading the existing guidance is a again a separate problem on its own and and is no good argument against education users on the use of ChatGPT (which is inevitable). What I suggest is you define 'proper'.",Xartec,2415,0,0,2023-09-05 15:33:13
Comment on Answer,"@Xartec If someone treats ChatGPT as a draft and then improves on that draft manually their answer is not the output of ChatGPT rewording it and not covered by the ban. The point of treating any verbatim output of ChatGPT as banned is that one cannot efficiently tell the difference between ""small rewrite"" and ""complete rewrite"" (or supervised/unsupervised, or whatever you want to call responsible versus irresponsible use) since ChatGPT by its nature always rewrites.",MisterMiyagi,51989,6,0,2023-09-05 15:26:30
Comment on Answer,"I mean, you're missing the point, as i expected, ;) the correct use of chatgpt is as a research assistant or a last resort at getting ideas, not a code-writing service or debugging tool. It shouldn't be used to explain what code does or why it was written in the way it is without heavy work from the user in improving the output, given most of the time the output is full of useless or irrelevant information such as ""how an if statement works"".",Kevin B,95047,5,0,2023-09-05 15:23:50
Comment on Answer,"@Kevin B Entirely agree with that last comment. ""Users who properly use chatgpt to assist creating their answer"" kinda says it all doesn't it. ChatGPT can be properly used to assist in creating answers [and questions] indistinguishable from pure human answers and thus as good.",Xartec,2415,0,0,2023-09-05 15:19:16
Comment on Answer,"If users need to be told how to use chatgpt to write their answers they're clearly using it for the wrong reasons. I don't think a guide would help, given the existing guidance we have for writing questions and answers is largely ignored anyway.",Kevin B,95047,5,0,2023-09-05 15:16:16
Comment on Answer,"@Cerbrus ""Your last paragraph assumes users are honest. They're not. "" Fair enough. In which case it's my opinion said users should be educated and addressed directly. Rather than ""Don't use Chat GPT"" I'd prefer ""How to use Chat GPT"" or ""Best practices when using AI to assist in writing questions and answers"".",Xartec,2415,0,0,2023-09-05 15:13:11
Comment on Answer,"@MisterMiyagi the OP clearly mentions: ""as well as using an AI generator to ""reword"" your answers."" I made very clear I obviously opposed copying answers straight from AI and it should be considered a draft at best.",Xartec,2415,0,0,2023-09-05 15:10:23
Comment on Answer,Let me put it this way. Users who properly use chatgpt to assist creating their answer are creating answers that are indistinguishable from answers that aren't assisted by GPT at all. if they're indistinguishable  we clearly can't do anything about them.,Kevin B,95047,8,0,2023-09-05 15:08:06
Comment on Answer,"@Cerbrus It's a fact clearly not every answer and comment here comes from people with a good understanding of how LLMs work and what their limitations are, nor do all make their comments based on extensive experience. Crossing that bridge when we get there isn't a wise approach, this requires something pro-active rather than reactionary 'solutions' as the one covered here. While figuring out whether it's a good answer or a bad one takes the same effort, it's the choice of words I referred to.",Xartec,2415,0,0,2023-09-05 15:06:40
Comment on Answer,"@Xartec Clearly the latter, however the former is a mixed bag. It's difficult to ban the one without also banning the other.",Kevin B,95047,3,0,2023-09-05 15:05:44
Comment on Answer,"@Kevin B I like to think my last paragraph and line makes it hard to reasonably suggest I'm missing the point. I fully appreciate the situation you're dealing with. 'the success rate is too low' of what specifically? Answers constructed with the assistance of AI, or answers entirely generated by AI. They are different things. You suggest Chat-GPT can't be used for 'generating long-term useful content' and then use the behavior of certain humans to support that non-fact (it's simply not a fact that can be subscribed to Chat GPT). Those are two separate things, hence the last line in my post.",Xartec,2415,0,0,2023-09-05 15:04:13
Comment on Answer,"""Important to understand is that it's an assistant, a tool, not a substitute."" That's why it is banned as a substitute for manually writing answers, not as an assistant, a tool. This answers seems to be missing what the ban is about: People are still free to use ChatGPT themselves. As many (all?) of the positives mentioned here require interacting with ChatGPT, it is not suitable for a Q&A format where answers are fixed and discussion is intentionally kept to a minimum.",MisterMiyagi,51989,11,0,2023-09-05 14:58:27
Comment on Answer,"Seems like you're missing the point here. We're not banning chatgpt due to fear of being replaced... banning it in that case would have no effect on the outcome anyway. Instead, it's banned for the reasons outlined in the question: the success rate is too low. Yes, you using it yourself can poke and prod chatgpt enough to end up at a valid answer, however, that doesn't work for generating long-term useful content, particularly when answerers use it as a fire and forget tool for farming reputation rather than for producing high quality content.",Kevin B,95047,14,0,2023-09-05 14:44:30
Comment on Answer,You're missing the point that GPT was causing a flood of low-effort generated copy-pasted content. There was no way to accurately moderate all of it. Your last paragraph assumes users are honest. They're not. They're just dumping AI-generated text on the site and seeing what sticks.,Cerbrus,72927,28,0,2023-09-05 14:41:48
Comment on Answer,"""what will you do in 6 months or 2 years."" We'll cross that bridge when we get to it.",Cerbrus,72927,7,0,2023-09-05 14:39:35
Comment on Answer,"""Actually bad"" vs ""Actually good"" doesn't matter. The same level of effort is required to validate it.",Cerbrus,72927,13,0,2023-09-05 14:39:00
Answer,"I am shocked today to get presented a banner “Learn more about AI on Stack Overflow”.
I very much hope and expect the ban on using ML/LLM (so-called “AI”) on writing on SO/SE will continue.
Do we have any updates on that?
",mirabilos,5327,14,0,2023-07-27 17:58:09
Comment on Answer,@user10186832 totally irrelevant,mirabilos,5327,0,0,2023-08-27 13:40:49
Comment on Answer,@mirabilos meta.stackexchange.com/questions/79593/…,MT1,984,0,0,2023-08-27 07:21:36
Comment on Answer,The terms Stack Overflow and Stack Exchange have become blurred as to their scope. On SE here is one site for starters  ...  genai.stackexchange.com,MT1,984,0,0,2023-08-27 07:17:33
Comment on Answer,"If you click the banner, you will learn that it doesn't have much to do with human users posting LLM-generated answers. The timing might not be great, but the ideas they are presenting do have some merit.",user8681,0,1,0,2023-08-04 13:31:10
Comment on Answer,"I got ""New! OverflowAI: Where Community & AI Come Together"" (linking to Stack Overflow Labs)",Peter Mortensen,31602,1,0,2023-07-27 22:54:46
Comment on Answer,"We should soon, for better or worse",Kevin B,95047,5,0,2023-07-27 18:15:58
Answer,"My take on AI-generated answers is this:
Using ChatGPT and similar services is very easy. It's comparable to Google Translate. If you want an AI-generated answer, then you simply use one of those services.
Compare to the language sites. If you ask for a translation, then what you're looking for is something else than what Google Translate produces. If you wanted something from there, then you would use that service instead of asking on a forum.
I think it's good to assume that a user who is asking a question on a forum has tried those easy-to-use services and found them unsatisfying. Note that I'm not saying that it is likely that they have done it. Just that it is good to assume it, in the sense that you should answer a question as if ChatGPT or Google Translate was not enough for the asker.
",klutt,31409,13,0,2023-07-26 08:38:34
Answer,"As GPT-4 is available for $20/month, shouldn't you rewrite your policy?

ChatGPT is actually training. Given the fact that it gives wrong code (sometimes), it is normal to not accept answers exclusively written by the AI.
But this is only the beginning.
You are at the same point that chess players were when computer engines entered the board and started to play chess at a human level.
Chess adapted to engines, and Stack Overflow should adapt to AI coding systems, perhaps develop its own AI system (they have the site content to train its project; they could open it as an account subject to human democracy).
A few decades later, the chess engines have an Elo rating of 3300, while Magnus Carlsen is rated 2900, so there will come a day when users will prefer to ask their code problems from an AI rather than a human (maybe soon). This will rid the site of bad questions that are not well-received and not answered. It will also help the site to evaluate its own content to detect errors (perhaps adding a warning: ""The AI has detected a problem in this answer"").
There still are chess players who would prefer that there weren't any engines, but by now chess engines have become friends of most chess players.
The AI coding systems should also become a friend of the community of programmers.
You are complaining about a first attempt, ChatGPT, the first project open to the public. It is important that AI is available for everybody, including the programming community.
",user19643881,0,-49,0,2023-03-14 14:34:38
Comment on Answer,"For all the baying at the moon about AI at SO being something far off in the future, it IS here and SO is now feeding it. It would have been better to have pushed SO into incorporating its own AI than vain arguments against AI per se, as that would have set up SO to have a future that isn't just another anonymous source feeding search engines.",user4188092,0,0,0,2024-07-09 02:00:17
Comment on Answer,"""ChatGPT is actually training"" to be clear, ChatGPT 3 doesn't use chats you have with it as its training data. You can't ""teach"" it something new and have it be able to use that new knowledge in separate conversations. Probably not an important point at this point but I thought I'd point it out.",James Whiteley,3474,11,0,2023-03-22 09:52:11
Comment on Answer,"Why do you care about this at all? if gpt or whatever does it for you, just use that? no point trying this site to be anything else.",Steve Marooni,177,15,0,2023-03-21 15:24:19
Comment on Answer,"...I wonder if GPT-4 can generate those infumables XML files you need to manually write for the design of the app. As for Java/Kotlin code, I will tell you if it does too. I am sure AlphaCode will do. The best Google could do is to liberate some of DeepMind's AI products soon.",user19643881,0,0,0,2023-03-21 10:45:22
Comment on Answer,"@David I will check. I am anyhow buying GPT-4 for other purposes as a translator and a generator of my apps advertisements in adsense. Also wondering if it is going to help as a complement of my psychoterapy. I have Android and programming basic knowledges so I will just check if the code works and have sense with GPT-4. With ChatGPT (GPT-3.5) I agree it is not very helpfull. I need to tell it ""No this is wrong code"" lot's of times.",user19643881,0,0,0,2023-03-21 10:45:17
Comment on Answer,@Universal_learner good for you. Just keep in mind that obviously wrong code is better than code that tricks you into thinking it's right but actually isn't.,David,361,12,0,2023-03-21 10:30:11
Comment on Answer,"@David You are right, and that's the reason of the ban. I just wonder if GPT-4 does. I am buying GPT-4 for 20$/month  and I will tell you if it does (I even don't care if my code is the most effective, I disclose the content of an excel as geology guides, if it does correctly and Firebase tells me it is giving no execution errors to the students I will use it). If I had AlphaCode be sure I would be writing my geology apps (that take me a couple of months to write) in a week.",user19643881,0,0,0,2023-03-21 10:15:16
Comment on Answer,"@David No that's a different question. There are others as if is going to be capable of writing a framework or a complet programming language. Here we are not writing tutorials, we are answering code problems or challenges.",user19643881,0,0,0,2023-03-21 10:14:53
Comment on Answer,"@Universal_learner the ban on ChatGPT is not analogous to a ban on Stockfish being used as a tool to write and review the lines contained in chess books. It's equivalent to a ban on AI-generated chess books, which aren't banned, but would be of no use to anyone even at a task where computers are much better than at writing code. ""Solve me this tactics"" doesn't really have an equivalent programming question type, but if it did, the difference would be that Stockfish actually gets the right answer pretty much all the time, while ChatGPT does not.",David,361,6,0,2023-03-21 10:10:01
Comment on Answer,That doesn't address 3300 being an unfair statement.,Peter Mortensen,31602,0,0,2023-03-21 10:04:39
Comment on Answer,"It is GPT-4, not GPT4.",Peter Mortensen,31602,0,0,2023-03-21 10:03:43
Comment on Answer,@Peter Mortensen 2852 today you are right. Also I think Stockfish is rated 3400 and AlphaZero somehow is 50 points better 3450 or so.,user19643881,0,0,0,2023-03-21 09:35:41
Comment on Answer,"(Magnus Carlsen isn't at 2900. That is his stated goal (to reach as the first one in history). Yes, with today's rating it could be rounded to that with two significant digits, but I don't think it is fair to do in this particular case.)",Peter Mortensen,31602,0,0,2023-03-21 09:33:37
Comment on Answer,"@Cerbrus I don't know Just buying a GPT4 license as I have a menthal illness and I can sugest it to be Sigmund Freud and talk with me as a schizoaffective. Just wondering how much is it going to help me disclosing my geology content in the apps stores as my apps are simply, nothign sophisticated. For the moment it is officially my apps translator, my ads generator in adsense and a complement to a my psychoterapist. All that for 20$/month.",user19643881,0,0,0,2023-03-21 09:28:42
Comment on Answer,"@Universal_learner Who cares? If a generated answer is indistinguishable from a ""real"" answer then there is no problem. False negatives happen, the cases were this doesn't matter, well, don't matter. FWIW, there is a chance a user posting code that an AI lifted straight from another source to get into problems for using code without attribution – not getting caught by the ChatGPT ban does not remove the other rules of the site.",MisterMiyagi,51989,0,0,2023-03-21 09:22:20
Comment on Answer,"What's so different in GPT-4 that requires re-evaluation of the policy? The article you linked is just the language model outputting some very common extremely simplistic ""3D"" code... That's not very impressive...",Cerbrus,72927,4,0,2023-03-21 09:22:18
Comment on Answer,"@MisterMiyagi In Chess Exchange if you post Stockfish plays that here as an answer just get downvotes. You cannot hijack the Chess Exchange reputation system if you don't know anything about chess and you just use an engine to answer. You are dealing with this as if Stack Overflow were a chess competition between humans, where you can hijack the points system using an engine. Also, I wonder how are you going to detect a code (not a text) comes from the AI if it matches the documentation code?",user19643881,0,0,0,2023-03-21 09:17:51
Comment on Answer,"@Universal_learner ""This is as if we were in 1970 ..."" No. This is as if Chess Stach Exchange said a) people are abusing chess engines to massively generate hard-to-curate answers and b) anyone who wants to can still ask the chess engine directly. Attribution doesn't remove the issue of volume and quality being too much for curators, and neither is lifting the ban needed for people to benefit from such tools.",MisterMiyagi,51989,4,0,2023-03-21 09:13:51
Comment on Answer,"@MisterMiyagi So it is going to clean a bit the site, but not completely for the moment. I understand, I thought AlphaCode was faced to experts. The article doesn't say that.",user19643881,0,0,0,2023-03-21 09:11:07
Comment on Answer,"@Universal_learner Better than 54% means being totally average. Average for people that actually bother to do such exercises, i.e. many, many beginners. Exercises made specifically to be self-contained bites of challenges. Challenges with a huge body of available solutions. None of these match what Stack Overflow is striving for.",MisterMiyagi,51989,12,0,2023-03-21 09:09:27
Comment on Answer,"@David Also...in Chess Exchange ""Solve me this tactics"" is not a well received question, as Stockfish does. Here it is going to be the same. ""Why this code doesn't work"" is no longer going to be a good question in most cases because the AI is going to solve that.",user19643881,0,1,0,2023-03-21 09:07:16
Comment on Answer,"@David This is as if we were in 1970 and Chess Stack Exchange said: Computer chess engines are banned because they don't sugest the best move. BTW, GPT4 is launched. So, what now? They should define a GPT4 policy? This is a nosensical. They shoudl just obligate the users to cite they use this AI or the other, and discourage AI-only answers as in Chess Exchange to answer Stockfish plays this is received badly and get downvotes.",user19643881,0,0,0,2023-03-21 09:04:07
Comment on Answer,"@David With your experiene. Don't you think to ban ChatGPT use is nonsensical? It would be as if  Stockfish were not allowed as a tool to write chess books. How do you control that BTW? IMHO this is not a competition, we are diclosing knowledge.",user19643881,0,0,0,2023-03-21 08:55:46
Comment on Answer,"@David But AlphaCode does better than 54% of programmers in a programming competition. Also, you can ask the AI ""Explain me this"" so yes, it can be a programming teacher, specially if you are a newbie as me. Stockfish doesn't analyze, it just plays. There is a sligth difference here.",user19643881,0,1,0,2023-03-21 08:33:17
Comment on Answer,"Even today, chess players have coaches. You can't learn to play good chess by just watcing an AI. Engines are a tool, not a substitution for human chess knowledge. Not to mention that as a chess player and software developper, I understand that writing code is a task several orders of magnitude more complex than playing chess. ChatGPT is the Scholar's Mate of coding",David,361,1,0,2023-03-21 07:42:43
Comment on Answer,"I mean, that's part of the problem. You look at it and see what you think are good answers/solutions... but you don't necessarily know what a good answer/solution is. New devs using this tool are running with answers from an AI that isn't built to provide accurate/good coding advice.",Kevin B,95047,19,0,2023-03-14 16:20:51
Comment on Answer,"@MisterMiyagi For sure. I am a completely ignorant. But even the low quality, I tested it yesterday for first time and it was usefull to ask him some things about my applications code I didn't knew and that would be off-topic or too broad to ask on Stackoverflow. Google is going to substitute his searcher for an AI based system soon.",user19643881,0,0,0,2023-03-14 16:14:22
Comment on Answer,"@Universal_learner I recommend to read up on how such an AI works, then re-annecdotes the examples you have just given. Those are quite frankly terrifying.",MisterMiyagi,51989,17,0,2023-03-14 15:35:47
Comment on Answer,"@Makyen I don't know how did it code in 2015 and I don' t know how AI works, but ChatGPT became a new, and now tons of journalists are using it instead of wasting his time in Google searches and website reads. Stack Overflow is also giving a lot of publicity to the project. Many students are now using it to solve their coding problems. I think that means it will improve more quickly than has been doing since 2015.",user19643881,0,1,0,2023-03-14 15:30:45
Comment on Answer,"The current ChatGPT isn't OpenAI's first release. They were incorporated in 2015. So, look at where they were then and where they are now. From that, with hopefully some acceleration factor, you could estimate how much longer it will take, but even an estimate based on that would be very optimistic as to the time-frame for improvement. Will there be improvements? Of course there will. There nearly always are. The issue is that it's gotten to the point where it's a problem for us and still has a long way to go until it's useful for what SO does. We're dealing with it as it is now.",Makyen,33356,14,1,2023-03-14 15:21:11
Answer,"TL;DR: assimilate, don't exterminate!
I would like to see a separate section for AI-generated answers, i.e. why not just embrace it by retaining AI-generated answers but keeping them separate from human answers?
That serves two purposes:

AI can distinguish AI-generated answers so that it doesn't feed them back into itself when they no doubt use ordered site content like this to generate answers.
AI answers can still be viewed and voted on, and maybe some will even become the accepted answer.

",racitup,464,-38,0,2023-02-17 01:42:23
Comment on Answer,"And why do you care about how SO will do in a year or two, with this or any other policy? just use whatever tool that works for you. that was true in the past, it's true now, and will be true in The Future (tm). if SO dies because something else replaces it... so be it. I don't get all these answers worried about ""SO should adapt, or it will be replaced by something else!!!"".",Steve Marooni,177,10,0,2023-03-21 15:30:14
Comment on Answer,"Okay, give it a year or two and let's see how SO is doing with your policy...",racitup,464,0,0,2023-03-06 18:56:45
Comment on Answer,"We don't create policies based on our imagination. We create them based on the reality that is in front of us, that we're dealing with right now. (As for who said the answers needed to be curated: that's the whole design principle/goal of this site.)",Cody Gray,244843,21,1,2023-02-18 05:45:57
Comment on Answer,"Who said the answers needed to be curated? And who said ChatGPT is the only AI? Come on people, this technology is only going to get better. Where's your imagination?",racitup,464,0,0,2023-02-18 04:36:40
Comment on Answer,"Who's gonna pay for that? At the rate SO is getting questions, this would get very expensive very quickly.",Cerbrus,72927,3,0,2023-02-17 13:00:24
Comment on Answer,"Specifically, following up on @Daedalus's comment, what is the benefit of integrating an AI service like ChatGPT directly into SO? People who want AI-generated responses can just ask the AI. That service already exists. People who want answers written by human experts can come to SO. We already provide that service. Why mix them? Beyond that, the reason we don't have a section for AI generated answers is the same reason we don't have a section for answers written by monkeys with typewriters: those answers are terrible. They don't meet our minimum quality standards.",Cody Gray,244843,23,1,2023-02-17 06:00:44
Comment on Answer,"Why create more work, which will in turn create more work?  A feature like what you suggest requires time to be put into implementing it, and then once the feature is made, it will require even more time by curators to confirm the content is not invalid.  What is the benefit?",Daedalus,7722,14,0,2023-02-17 03:11:48
Answer,"Why not have all new questions include an automated answer by an official Stack Overflow ChatGPT account, with a clear indication that this is the ChatGPT response? Maybe even show the user the ChatGPT answer before the question is posted, to reduce duplicate/low-quality questions.
This way, it just gets the ChatGPT controversy out of the way... ironically, by embracing it. If the answer works, then great. If it doesn't work, well now at least there is a Stack Overflow sanctioned answer written by ChatGPT to compare new answers against. But if there's already a ChatGPT answer, why would anyone answer it with another ChatGPT answer?
If the problem is users abusing questions with quick, low quality answers... well that's a different problem; those users will always exist.
",sudo soul,1682,-38,0,2023-03-30 00:30:55
Comment on Answer,"I would support an experiment to provide a ChatGPT-generated answer on the site as an option for the asker, but that doesn't mean it should be posted as an actual answer for future visitors to the question. When it works, it would probably help reduce the number of trivial and duplicate questions. (Flabbergastingly, that's apparently not what the company wants, probably because that would reduce advertising revenue; but it would help maintain the quality of the site, and reduce the need for manual administration.)",tripleee,189668,2,0,2023-06-13 06:13:15
Comment on Answer,"""It sometimes isn't wrong"" Well isn't that great! Dude, that's not even close to being good enough.",Cerbrus,72927,3,0,2023-06-06 07:22:26
Comment on Answer,The solution existing here would be half baked compared to a tool made for such use,Kevin B,95047,0,0,2023-06-05 17:51:49
Comment on Answer,"@KevinB Except, why not keep the eyeballs here?",Yakk - Adam Nevraumont,275740,0,0,2023-06-05 17:03:33
Comment on Answer,I like this idea. Having an AI user who would answer questions would be a fine way of training a model. The model could be refined by using up/down votes and commenting on its answers. Users could allow or ban the AI account from providing answers.,Catriel,647,0,0,2023-06-05 16:40:50
Comment on Answer,"@Yakk-AdamNevraumont if one wants AI's best guess, they can go to a resource that already provides that. It makes no sense to add a limited version of that to SO.",Kevin B,95047,1,0,2023-06-05 15:59:15
Comment on Answer,"@Cerbrus 1. It sometimes isn't wrong, 2. It competes with non-official AI answers, 3. It can provide a basis for someone's correct answer.  Also, labeling it as ""AI's best guess"" also gives a comparison between what humans answer and what AIs answer.",Yakk - Adam Nevraumont,275740,0,0,2023-06-05 15:56:16
Comment on Answer,"@Yakk-AdamNevraumont Good, how? Users asking questions generally don't have the best understanding of the subject, and a convincingly written wrong answer would do more harm that good.",Cerbrus,72927,1,0,2023-06-05 14:10:00
Comment on Answer,"I'd support this.  Seeing a GPT generated ""here is an AI's best attempt"" next to user created content would be good for the site.",Yakk - Adam Nevraumont,275740,1,0,2023-05-03 19:56:37
Comment on Answer,"And it only wants to please you (right or wrong): ""Are you sure about the spelling?"". Response: ""I apologize for the confusion. While ""StackOverflow"" is a common way of writing the name of the website, the correct spelling is actually ""Stack Overflow"" with a space between the two words. Thank you for bringing this to my attention.""",Peter Mortensen,31602,3,0,2023-03-30 14:03:05
Comment on Answer,"Self-contradictory (and wrong) within the same sentence: ""Is the correct spelling ""StackOverflow""?"". Response: ""Yes, that is correct. ""Stack Overflow"" is a popular question and answer website for programmers, and the correct spelling is ""StackOverflow.""""",Peter Mortensen,31602,14,0,2023-03-30 13:40:56
Comment on Answer,"For instance, here are two different ChatGPT responses to your suggestion.  They're similar-ish, but about 20 seconds of editing could eliminate the most obvious parts.  Also, an answer being posted already definitely doesn't stop people from posting the same general idea again.",Ryan M,20167,12,1,2023-03-30 04:52:02
Comment on Answer,"I don't get where you people are getting ""the ChatGPT answer"". There are multiple requests for this but they all fail at that point because ChatGPT doesn't give one answer. It generates statistically plausible text which can be different answers. Even if we assume that SO will show a ChatGPT answer at asking time and/or after posting a question, that answer need not be the same as you'd get from generating again. The claim that it would discourage others from posting a ChatGPT generated answer is basically unbacked by anything as it's not just the same text spewed out.",VLAZ,29086,27,0,2023-03-30 04:44:51
Comment on Answer,"Because, to quote the question post: Overall, because the average rate of getting correct answers from ChatGPT is too low, the posting of answers created by ChatGPT is substantially harmful to the site and to users who are asking and looking for correct answers.",user1937198,5365,9,0,2023-03-30 00:50:46
Answer,"Instead of banning ChatGPT, Stack Overflow could consider adding a new button ""Show AI Generated Answer(s)"" to each question page. Such answers should be hidden by default, but if anybody is curious about what ChatGPT (or any other future AI tool of the day) has to say about it, they can check it out.
Also, such AI-generated answers could be compared to the ""human""-generated answers with another AI tool to compute a similarity score, and if a ""human""-generated answer is too similar to an AI-generated one, then such an answer should be banned (since the probability that such ""human"" answer has actually been produced using an AI tool would be high) and the user who posted it could be given some penalty.
So, this approach would kill two birds with one stone - people would be much less likely to post AI-generated answers since such answers would already be there automatically, and Stack Overflow would get an automated tool for detecting AI-generated answers and for punishing users who abuse the ""no AI-generated answers"" policy.
",S.V,2793,-30,0,2023-02-01 21:31:24
Comment on Answer,"This is a great suggestion. I wrote an answer similar to yours but with the added usage of a tag to help StackOverflow filter out or correct AI generated answers. Unfortunately, the senior members of this forum do not encourage any type of interaction with known AI answers. I understand their reasoning. The big question is how will they be able to tell the difference otherwise? More AI detection? Is OK to use AI to ""detect"" AI generated answers, but it's not OK to submit AI generated answers? Seems like a paradox to me.",Catriel,647,0,0,2023-06-05 15:03:33
Comment on Answer,"Not sure why this was downvoted but i can understand why when everyone are so angry and ban-happy already...  This is the least-effort and also most realistic way of fixing the problem now and forever. It will always work too, because chatgpt will always produce grammatically correct answers(even if completely wrong) and a similarity algo should be feasible to implement(ie: not too complex). It is also the only answer where it saves SO users from cleaning up and saves SO from becoming more authoritarian(it already is too authoritarian for many users...)",n00p,269,0,0,2023-02-24 07:30:51
Comment on Answer,"if people want AI generated answers, there's a place for that. (it isn't here)",Kevin B,95047,7,0,2023-02-07 22:52:06
Comment on Answer,"I don't think this is a bad idea. You cannot stop anyone from looking for AI-generated answers. The point is not to be vindictive of AI generate responses but to let others decide if those are accurate or even helpful. In my experience apart from answering basic questions, pre-2021, ChatGTP has not provided any relevance. This data can also be useful in future to train better models.",Rahul,1579,0,0,2023-02-07 22:37:57
Comment on Answer,"People already barely follow instructions like How to Ask and How to Answer. The problem we see with lots of AI-generated answers is that the people who post them do so blindly, without verifying that it answers the question or testing for bugs. I doubt asking these low-effort posters to put in more effort to self-identify (even though it's barely any effort to check a box) is going to have the effect you desire. Until such time as AI-generated answers are reliably correct, if people are interested in what the AI has to say, they can go talk to it at the AI's website.",pho,25489,12,0,2023-02-02 00:08:39
Comment on Answer,No?  People aren't going to go through the rigor of ensuring that the answer they see or read is comprehensible or useful for their use case.  We already have cases of people copying code from Stack Overflow and putting it into production.  This doesn't make that better; it actually makes it orders of magnitude worse.,Makoto,106470,13,0,2023-02-01 21:47:47
Answer,"Yes, it should be banned.  To the question of ""How do we identify those posts?"", it should be considered that this problem is not new or unique to Stack Overflow.  Plagiarism is a concern that spans broadly.  An answer found in academia is to copy/paste answers back into ChatGPT and see if it responds to it as a continuation of a conversation; if it does, then flag it as AI-generated.
This is a potential technique, and one that scales.  Multiple suggestions here imply that ""you can tell it by looking at it"", which isn't all that helpful because we can't expect people to reliably keep up with the potentially exponential flow of spam answers.
",n8.,1738,-34,0,2023-01-17 21:57:13
Comment on Answer,"To test this, I pasted one of my own more extensive answers into ChatGPT and asked if it was ChatGPT's? It said it was. So the problem remains the same as always, ChatGPT confidently lies when it answers questions -- any and all questions.",President James K. Polk,42010,0,0,2024-03-25 00:57:30
Comment on Answer,"@n8. If that is your main point, you might want to edit your answer to actually say so. Right now the prominent focus is on a single suggestion that doesn’t actually work as described.",MisterMiyagi,51989,8,0,2023-01-19 18:35:41
Comment on Answer,"this just isn't really relevant to the conversation, tbh. We aren't expecting users to go out and look for chatgpt answers to report. That's not what this is about. Mods and other involved users are already on the case and already know how to find such answers and deal with them. Obviously, report things you think are chatgpt answers, but we don't need this to be a witch hunt.",Kevin B,95047,7,0,2023-01-19 16:51:41
Comment on Answer,"My main point is that SO isn't the only one suffering from this issue, and to try and concoct a solution internally is wacky.  Smart people are already very far down this road, we have search engines to identify who they are.",n8.,1738,0,0,2023-01-19 16:43:33
Comment on Answer,Also this: nypost.com/2022/12/26/…,n8.,1738,0,0,2023-01-19 16:42:05
Comment on Answer,@PeterMortensen openai-openai-detector.hf.space,n8.,1738,0,0,2023-01-19 16:40:31
Comment on Answer,"Re ""...is to copy/paste answers back into ChatGPT and it will respond to it as a continuation of the conversation"": Interesting. Do you have some examples and/or references for that?",Peter Mortensen,31602,1,0,2023-01-18 18:55:34
Comment on Answer,"The conversation chains in ChatGPT are separate. Every time you start a new chat, it keeps that session for that session only. I've seen nothing to imply that it persists any information cross-sessions. In fact, what I do for amusement is ask ChatGPT where my hometown is located and it gives me a new, amusing, and mostly wrong information every time. You can try to correct it but if I start a new session it goes back to the nonsensical information again.",VLAZ,29086,14,0,2023-01-18 07:38:30
Comment on Answer,"No, that's not at all accurate. ChatGPT just pretends. It can't recognize its own output.",Cerbrus,72927,24,0,2023-01-18 01:07:14
Answer,"After several months, I noticed a big difference between the question-and-answer websites that allow and those that prohibit ChatGPT. I used to use a website (called Jingyi forum(精易论坛)), which used to be good because it enabled me to communicate more easily (as English is my second language).
I asked a question about C++ on that website recently. However, after I posted my question, the only one who answered my question was using ChatGPT. What surprised me even more was the administrator did not ban him even though the answer is completely wrong. Comparing Stack Overflow with that website, I can get better answers in a shorter amount of time on Stack Overflow.
What's more, people on that website, who tried to help people, have started to not be willing to answer questions. They take a long time to write an answer to a question, but they can get less reward than those who use ChatGPT.
",Han Han,428,62,0,2023-06-13 04:56:27
Comment on Answer,There is discussion about it on meta.se about it now here.,stopkillinggames.com,1426,4,0,2023-07-06 13:02:51
Comment on Answer,"Though you're talking about a traditional forum, I think you might be onto something. From the dawn of Stack Overflow, well before ChatGPT, people have noticed that it really sucks to not be the fastest answer. It's called the Fastest Gun in the West Problem. Some people won't even write an answer if there is an existing answer, especially one that's accepted. And it's really not possible for a person to be faster than ChatGPT, especially not when the problem is non-trivial and you care about accuracy more than ChatGPT.",Laurel,6173,15,0,2023-06-13 21:46:38
Comment on Answer,"it's sortof a... at a certain point, the prestige of the gamification system is lost if ""cheaters"" are allowed to earn it with impunity. We've already seen effects like this even before chatgpt, with new answerers feeling like it's hopeless to begin because high rep users have so much rep and it's so hard for new users to gain it.",Kevin B,95047,12,0,2023-06-13 21:13:11
Comment on Answer,"That is very interesting. So it may actually be ChatGPT that is the direct cause of fewer people willing to answer on Stack Overflow (and not the handling of the ChatGPT plagiarisers). Why would it be different on Stack Overflow compared to the Jingyi forum? (Yes, that is a rhetorical question.)",Peter Mortensen,31602,6,0,2023-06-13 21:09:48
Comment on Answer,"@Mari-LouA Sure, It is called Jingyi forum(精易论坛).",Han Han,428,5,0,2023-06-13 14:45:13
Comment on Answer,"Could you please tell us the name of the Q&A website? It's public, isn't it?",Mari-Lou A,109,1,0,2023-06-13 06:38:33
